id,name,type,description,race,archetype,tcgplayer price,cardmarket price,ebay price,amazon price,coolstuffinc price
73694478,Super Soldier Rebirth,Trap Card,"Target 1 ""Black Luster Soldier"" monster you control; send it to the Graveyard, and if you do, Special Summon 1 ""Black Luster Soldier"" monster from your hand with a different name from that monster, ignoring its Summoning conditions. During your Main Phase, except the turn this card was sent to the Graveyard: You can banish this card from your Graveyard, then target 1 ""Black Luster Soldier"" monster in your Graveyard; add it to your hand. You can only activate 1 ""Super Soldier Rebirth"" per turn.",Normal,Black Luster Soldier,0.18,0.09,3.99,0.25,0.25
799183,Super Soldier Shield,Trap Card,"When a Spell/Trap Card, or monster effect, is activated that targets a monster(s) on the field, while you control a ""Black Luster Soldier"" monster: Negate the activation, and if you do, destroy that card. If this card is in your Graveyard: You can remove 1 Spell Counter from your side of the field; Set this card, but banish it when it leaves the field.",Counter,Black Luster Soldier,0.46,0.26,2.95,0.74,0.99
33951077,Super War-Lion,Ritual Monster,"You can Ritual Summon this card with ""War-Lion Ritual"".",Beast,,0.14,0.07,1.49,0.25,0.25
56910167,Superdreadnought Rail Cannon Gustav Max,XYZ Monster,"2 Level 10 monsters
Once per turn: You can detach 1 material from this card; inflict 2000 damage to your opponent.",Machine,Train,0.4,0.81,2.4,3.46,0.99
27978707,Superheavy Samurai Flutist,Effect Monster,"You can Tribute this card; Special Summon 1 ""Superheavy Samurai"" monster from your hand. During either player's turn, when a card or effect is activated that targets a ""Superheavy Samurai"" monster you control: You can banish this card from your Graveyard; negate the activation, and if you do, destroy that card. You can only use each effect of ""Superheavy Samurai Flutist"" once per turn.",Machine,Superheavy,1.17,2.95,4.99,5.77,1.99
27756115,Superheavy Samurai Soulbeads,Effect Monster,"You can target 1 ""Superheavy Samurai"" monster you control; equip this monster from your hand or your side of the field to that target. Each turn, the first time the monster equipped with this card by this effect would be destroyed by a card effect, it is not destroyed. When a Defense Position monster is destroyed by battle and sent to your Graveyard: You can send this card from your hand to the Graveyard; Special Summon that monster in Attack Position.",Machine,Superheavy,0.21,0.11,0.99,0.25,0.25
14624296,Superheavy Samurai Soulhorns,Effect Monster,"You can target 1 ""Superheavy Samurai"" monster you control; equip this monster from your hand or your side of the field to that target. It can make a second attack during each Battle Phase. While this card is equipped to a monster by this card's effect: You can Special Summon this card. You can only use this effect of ""Superheavy Samurai Soulhorns"" once per turn.",Machine,Superheavy,0.63,0.19,1.7,0.25,0.49
75988594,Superheavy Samurai Swordmaster Musashi,Synchro Monster,"1 Tuner + 1+ non-Tuner monsters
When this card is Synchro Summoned: You can target 1 Machine monster in your GY; add it to your hand, also if you have a Spell/Trap in your GY, you cannot Normal or Special Summon it, or a monster with its name, for the rest of this turn. This card can attack while in face-up Defense Position. If it does, apply its DEF for damage calculation.",Machine,Superheavy,0.11,0.09,0.99,1.0,0.49
34496660,Superheavy Samurai Wagon,Effect Monster,"When this card is Normal or Special Summoned: You can change its battle position. This card can attack while in face-up Defense Position. If it does, apply its DEF for damage calculation. If you have no Spells/Traps in your GY: You can change this face-up Defense Position card you control to Attack Position, and if you do, add 1 ""Superheavy Samurai Soul"" monster from your Deck to your hand. You can only use this effect of ""Superheavy Samurai Wagon"" once per turn.",Machine,Superheavy,0.22,0.09,1.49,0.25,0.25
44072894,Supply,Flip Effect Monster,FLIP: Return 2 Fusion-Material monsters that were sent to the Graveyard as a result of a Fusion Summon to your hand.,Warrior,,0.25,0.11,0.99,0.9,0.25
98380593,Supremacy Berry,Spell Card,"If your Life Points were lower than your opponent's when this card was activated, gain 2000 Life Points. If your Life Points were higher than your opponent's, you take 1000 damage.",Normal,,0.38,0.35,2.07,0.83,0.39
21113684,Supreme Arcanite Magician,Fusion Monster,"1 Spellcaster-Type Synchro Monster + 1 Spellcaster-Type monster
This monster can only be Special Summoned by Fusion Summon (from the Extra Deck). When this card is Fusion Summoned, place 2 Spell Counters on it. This card gains 1000 ATK for each Spell Counter on it. Once per turn, you can remove 1 Spell Counter from your side of the field to activate 1 of the following effects: ● Select 1 card on the field, and destroy it. ● Draw 1 card.",Spellcaster,,12.0,9.05,15.26,16.99,0.0
6218704,Supreme Celestial King Odd-Eyes Arc-Ray Dragon,Pendulum Effect Fusion Monster,"[ Pendulum Effect ] 
If you have 2 cards in your Pendulum Zone: You can Special Summon this card, then you can shuffle 1 card from your Pendulum Zone into the Deck, then, if it returned to your Extra Deck, you can Special Summon it, ignoring its Summoning conditions. You can only use this effect of ""Supreme Celestial King Odd-Eyes Arc-Ray Dragon"" once per turn.
[ Monster Effect ] 
4 Dragon monsters (1 Fusion, 1 Synchro, 1 Xyz, and 1 Pendulum)
(This card is always treated as ""Supreme King Z-ARC"".)
This face-down card in the Extra Deck must first be either Fusion Summoned, or Special Summoned by Tributing 1 Level 12 DARK ""Supreme King Z-ARC"". If this card is Special Summoned from the Extra Deck: You can place 1 Pendulum Monster from your Deck in your Pendulum Zone. If this card in the Monster Zone is destroyed: You can place this card in your Pendulum Zone.",Dragon,Odd-Eyes,0.0,0.0,0.0,0.0,0.0
69610326,Supreme King Dragon Darkwurm,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn, if you control no monsters: You can place 1 ""Supreme King Gate"" Pendulum Monster from your Deck in your Pendulum Zone, also you cannot Pendulum Summon monsters for the rest of this turn, except DARK monsters.
[ Monster Effect ] 
If this card is Normal or Special Summoned: You can add 1 ""Supreme King Gate"" Pendulum Monster from your Deck to your hand. If this card is in your GY and you control no monsters: You can Special Summon this card. You can only use each monster effect of ""Supreme King Dragon Darkwurm"" once per turn.",Dragon,Supreme King,0.55,0.56,9.99,0.49,0.49
72043279,Supreme King's Castle,Spell Card,"You can Fusion Summon Fusion Monsters that must be Special Summoned with ""Dark Fusion"", with effects other than ""Dark Fusion"". Once per turn, during damage calculation, if your Fiend monster battles an opponent's monster: You can send 1 ""Evil HERO"" monster from your Deck or Extra Deck to the GY; your monster gains ATK equal to the Level of the monster sent to the GY x 200, until the end of this turn (even if this card leaves the field).",Field,Evil HERO,0.13,0.09,0.99,1.48,0.25
33057951,Surface,Spell Card,"Target 1 Level 3 or lower Fish, Sea Serpent, or Aqua monster in your GY; Special Summon it in face-up Defense Position.",Normal,,0.16,0.14,0.99,0.99,0.39
33331231,Surgical Striker - H.A.M.P.,Effect Monster,"(This card is always treated as a ""Sky Striker"" card.)
If you control a ""Sky Striker Ace"" monster, you can Special Summon this card (from your hand) to either field by Tributing 1 monster from that field. You can only Special Summon ""Surgical Striker - H.A.M.P."" once per turn this way. When this card is destroyed by battle: You can target 1 card your opponent controls; destroy it.",Machine,Sky Striker,0.19,0.29,0.99,0.0,1.99
50277973,Swamp Mirrorer,Trap Card,Activate this card by declaring 1 Monster Type and 1 Attribute; Special Summon this card as a Normal Monster (Level 4/ATK 1800/DEF 1000) with that Type and Attribute. (This card is also still a Trap Card.),Continuous,,0.12,0.02,0.99,0.88,0.25
9126351,Swap Frog,Effect Monster,"You can Special Summon this card (from your hand) by discarding 1 other WATER monster. When this card is Summoned: You can send 1 Level 2 or lower WATER Aqua monster from your Deck or face-up field to the GY. Once per turn: You can return 1 monster you control to the hand; you can Normal Summon 1 ""Frog"" monster during your Main Phase this turn, except ""Swap Frog"", in addition to your Normal Summon/Set. (You can only gain this effect once per turn.)",Aqua,Frog,0.92,0.71,2.95,5.0,1.99
15383415,Swarm of Scarabs,Effect Monster,Once per turn: You can change this card to face-down Defense Position. When this card is Flip Summoned: Target 1 monster your opponent controls; destroy that target.,Insect,,0.23,0.1,0.99,0.99,0.39
74983881,Sweet Corn,Effect Monster,"Once per turn, during your Main Phase 2: You can pay 500 Life Points; Special Summon 1 ""Maize Token"" (Plant-Type/EARTH/Level 1/ATK 0/DEF 0).",Plant,,0.22,0.16,0.99,0.25,0.25
300104005,Switcheroo,Skill Card,"Activate this Skill during your Main Phase. Once per turn, you can shuffle 1 card from your hand into the Deck, then draw 1 card, also flip this card over. You can use this Skill up to twice per Duel.",Keith,,3.03,3.91,2.99,6.25,2.99
13069066,Sword Arm of Dragon,Normal Monster,"This Jurassic juggernaut has a spine covered in sword-like plates, and a tail to split open skulls.",Dinosaur,,9.63,6.89,6.44,4.27,2.99
98495314,Sword of Deep-Seated,Spell Card,The equipped monster gains 500 ATK/DEF. If this card is sent to your GY: Place it on top of your Deck.,Equip,,0.1,0.02,3.99,0.83,0.25
61405855,Sword of Dragon's Soul,Spell Card,"Equip only to a Warrior monster. It gains 700 ATK. After damage calculation, if the equipped monster battled a Dragon monster: Destroy that monster at the end of that Battle Phase.",Equip,,0.64,0.63,5.99,4.94,0.99
25067275,Swords at Dawn,Spell Card,"Target 1 Equip Spell Card in your Graveyard and 1 appropriate monster on the field; equip the Equip Spell Card to that monster. Destroy that Equip Spell Card during the End Phase. If you activate this card, you cannot Special Summon for the rest of this turn. You can only activate 1 ""Swords at Dawn"" per turn.",Quick-Play,,0.19,0.09,0.99,0.25,0.25
72302403,Swords of Revealing Light,Spell Card,"After this card's activation, it remains on the field, but you must destroy it during the End Phase of your opponent's 3rd turn. When this card is activated: If your opponent controls a face-down monster, flip all monsters they control face-up. While this card is face-up on the field, your opponent's monsters cannot declare an attack.",Normal,,0.19,0.04,1.99,1.27,0.49
3573512,Swordsman of Landstar,Normal Monster,"An amateur with a sword, this fairy warrior relies on its mysterious powers.",Warrior,,0.19,0.21,2.99,0.98,0.39
14821890,Swordsoul Blackout,Trap Card,"Target 1 Wyrm monster you control and 2 cards your opponent controls; destroy them. If this card is banished: You can Special Summon 1 ""Swordsoul Token"" (Wyrm/Tuner/WATER/Level 4/ATK 0/DEF 0). While that Token is in the Monster Zone, the player who Summoned it cannot Special Summon monsters from the Extra Deck, except Synchro Monsters. You can only use each effect of ""Swordsoul Blackout"" once per turn.",Normal,Swordsoul,0.09,0.08,1.15,0.63,0.39
69248256,Swordsoul Grandmaster - Chixiao,Synchro Monster,"1 Tuner + 1+ non-Tuner Wyrm monsters
If this card is Synchro Summoned: You can add to your hand or banish 1 ""Swordsoul"" card from your Deck. (Quick Effect): You can banish 1 ""Swordsoul"" card or 1 Wyrm monster from your hand or GY, then target 1 other Effect Monster on the field; negate its effects until the end of this turn. You can only use 1 ""Swordsoul Grandmaster - Chixiao"" effect per turn, and only once that turn.",Wyrm,Swordsoul,2.36,2.26,4.98,4.14,1.99
20001443,Swordsoul of Mo Ye,Effect Monster,"If this card is Normal or Special Summoned: You can reveal 1 ""Swordsoul"" card or 1 Wyrm monster in your hand; Special Summon 1 ""Swordsoul Token"" (Wyrm/Tuner/WATER/Level 4/ATK 0/DEF 0). While that Token is in the Monster Zone, the player who Summoned it cannot Special Summon monsters from the Extra Deck, except Synchro Monsters. If this card is sent to the GY as Synchro Material: You can draw 1 card. You can only use each effect of ""Swordsoul of Mo Ye"" once per turn.",Wyrm,Swordsoul,4.8,8.9,5.93,18.68,3.99
99429730,Sylvan Guardioak,Effect Monster,"Once per turn: You can choose a number from 1 to 3, then excavate that many cards from the top of your Deck, send any excavated Plant-Type monsters to the Graveyard, also place the other cards on the bottom of your Deck in any order. If this card is excavated from the Deck and sent to the Graveyard by a card effect: You can target 1 other Plant-Type monster in your Graveyard; place that target on the top of your Deck.",Plant,Sylvan,0.16,0.06,0.99,0.25,0.49
99641328,Sylvan Komushroomo,Effect Monster,"When this card is flipped face-up: You can choose a number from 1 to 5, then excavate that many cards from the top of your Deck, send any excavated Plant-Type monsters to the Graveyard, also place the other cards on the bottom of your Deck in any order. If this card is excavated from the Deck and sent to the Graveyard by a card effect: You can target 1 Spell/Trap Card on the field; destroy that target.",Plant,Sylvan,0.52,0.16,0.99,0.5,0.39
